,Timestamp (ms),Left Eye Center X,Left Eye Center Y,Right Eye Center X,Right Eye Center Y,Left Iris Relative Pos Dx,Left Iris Relative Pos Dy,Right Iris Relative Pos Dx,Right Iris Relative Pos Dy,Total Blink Count,Pitch,Yaw,Roll
24,1730389596744,460.0,279.5,398.0,277.0,75,3,-49,-4,0,0.9203376112376728,-5.92769203957383,0.2375848960598778
25,1730389596744,460.0,279.5,398.0,277.0,75,3,-49,-4,0,0.9203376112376728,-5.92769203957383,0.2375848960598778
26,1730389596776,460.0,279.0,398.0,277.0,75,3,-49,-4,0,0.8897339234705983,-6.847610910307536,0.3252484810393237
27,1730389596776,460.0,279.0,398.0,277.0,75,3,-49,-4,0,0.8897339234705983,-6.847610910307536,0.3252484810393237
28,1730389596807,461.0,279.5,398.0,277.0,76,3,-50,-4,0,0.846454240456163,-7.725317491767927,0.4068535083859173
29,1730389596807,461.0,279.5,398.0,277.0,76,3,-50,-4,0,0.846454240456163,-7.725317491767927,0.4068535083859173
30,1730389596852,461.0,279.5,398.0,277.0,76,3,-49,-4,0,0.762633834461818,-8.428147573808623,0.4208221826384228
31,1730389596852,461.0,279.5,398.0,277.0,76,3,-49,-4,0,0.762633834461818,-8.428147573808623,0.4208221826384228
32,1730389596879,460.5,279.5,398.0,277.0,75,3,-49,-4,0,0.7737508418808661,-9.104894951801253,0.4571056200003212
33,1730389596879,460.5,279.5,398.0,277.0,75,3,-49,-4,0,0.7737508418808661,-9.104894951801253,0.4571056200003212
34,1730389596921,460.0,279.5,398.0,277.0,75,3,-49,-4,0,0.7473151944129768,-9.383650371765588,0.4839204180614809
35,1730389596921,460.0,279.5,398.0,277.0,75,3,-49,-4,0,0.7473151944129768,-9.383650371765588,0.4839204180614809
36,1730389596949,460.0,279.5,397.0,276.5,76,3,-49,-5,0,0.7730094362383371,-9.440777811155137,0.5053525467882429
37,1730389596949,460.0,279.5,397.0,276.5,76,3,-49,-5,0,0.7730094362383371,-9.440777811155137,0.5053525467882429
38,1730389596982,460.0,279.5,397.0,276.5,76,3,-49,-5,0,0.7571032340125239,-9.523814730174436,0.4970988297271548
39,1730389596982,460.0,279.5,397.0,276.5,76,3,-49,-5,0,0.7571032340125239,-9.523814730174436,0.4970988297271548
40,1730389597018,459.5,279.5,397.0,276.5,75,3,-49,-5,0,0.777129979787043,-9.4050982630387,0.5222365430938973
41,1730389597018,459.5,279.5,397.0,276.5,75,3,-49,-5,0,0.777129979787043,-9.4050982630387,0.5222365430938973
42,1730389597044,459.5,279.5,396.5,276.5,75,3,-50,-5,0,0.6242162739538344,-9.337752563655163,0.5136431807298383
43,1730389597044,459.5,279.5,396.5,276.5,75,3,-50,-5,0,0.6242162739538344,-9.337752563655163,0.5136431807298383
44,1730389597081,459.0,279.5,396.0,276.5,75,3,-49,-5,0,0.6167266317940463,-9.12580728182818,0.5492659005198655
45,1730389597081,459.0,279.5,396.0,276.5,75,3,-49,-5,0,0.6167266317940463,-9.12580728182818,0.5492659005198655
46,1730389597116,459.0,279.5,396.0,276.5,76,3,-49,-5,0,0.5473150854048612,-8.910203153560033,0.5388740544384341
47,1730389597116,459.0,279.5,396.0,276.5,76,3,-49,-5,0,0.5473150854048612,-8.910203153560033,0.5388740544384341
48,1730389597148,458.5,279.0,395.0,276.5,75,4,-50,-5,0,0.5505403156937829,-8.685556614353935,0.551057888758018
49,1730389597148,458.5,279.0,395.0,276.5,75,4,-50,-5,0,0.5505403156937829,-8.685556614353935,0.551057888758018
50,1730389597190,458.5,279.5,395.0,276.5,75,3,-50,-5,0,0.5999250552962252,-8.539094943071365,0.5629444723496086
51,1730389597190,458.5,279.5,395.0,276.5,75,3,-50,-5,0,0.5999250552962252,-8.539094943071365,0.5629444723496086
52,1730389597214,458.0,279.5,395.0,276.0,75,4,-49,-5,0,0.5238563330228798,-8.364501103453978,0.5964465636173775
53,1730389597214,458.0,279.5,395.0,276.0,75,4,-49,-5,0,0.5238563330228798,-8.364501103453978,0.5964465636173775
54,1730389597257,457.5,279.5,395.0,276.0,75,3,-49,-5,0,0.4652579462379353,-8.1887362695111,0.5821968624611631
55,1730389597257,457.5,279.5,395.0,276.0,75,3,-49,-5,0,0.4652579462379353,-8.1887362695111,0.5821968624611631
56,1730389597280,457.5,279.5,394.5,276.0,75,4,-50,-4,0,0.4866094283973528,-8.242842046897053,0.6311802376818063
57,1730389597280,457.5,279.5,394.5,276.0,75,4,-50,-4,0,0.4866094283973528,-8.242842046897053,0.6311802376818063
58,1730389597315,457.5,279.0,394.0,276.0,75,4,-50,-4,0,0.5463364029622282,-8.113523795454366,0.6568754472126854
59,1730389597315,457.5,279.0,394.0,276.0,75,4,-50,-4,0,0.5463364029622282,-8.113523795454366,0.6568754472126854
60,1730389597353,456.96429443359375,278.9464416503906,394.0,276.0,74,3,-49,-4,0,0.6011440931824437,-8.135411809058223,0.6577348366004854
61,1730389597353,456.96429443359375,278.9464416503906,394.0,276.0,74,3,-49,-4,0,0.6011440931824437,-8.135411809058223,0.6577348366004854
62,1730389597385,457.0,278.5,394.0,276.0,75,3,-49,-4,0,0.7642782372052892,-8.111805788254475,0.7143574605225744
63,1730389597385,457.0,278.5,394.0,276.0,75,3,-49,-4,0,0.7642782372052892,-8.111805788254475,0.7143574605225744
64,1730389597415,457.0454406738281,278.9545593261719,394.0,276.0,75,3,-49,-4,0,0.8559949843230417,-8.159508213730277,0.7340213815014036
65,1730389597415,457.0454406738281,278.9545593261719,394.0,276.0,75,3,-49,-4,0,0.8559949843230417,-8.159508213730277,0.7340213815014036
66,1730389597449,457.0454406738281,278.9545593261719,394.0,276.0,75,3,-50,-4,0,1.0096336356701894,-8.210869485647244,0.7996998683516932
67,1730389597449,457.0454406738281,278.9545593261719,394.0,276.0,75,3,-50,-4,0,1.0096336356701894,-8.210869485647244,0.7996998683516932
68,1730389597481,457.9545593261719,279.0454406738281,394.5,276.0,75,4,-50,-4,0,1.0236040631481078,-8.162045537371032,0.812790577031727
69,1730389597481,457.9545593261719,279.0454406738281,394.5,276.0,75,4,-50,-4,0,1.0236040631481078,-8.162045537371032,0.812790577031727
70,1730389597515,457.5,279.0,394.5,276.0,75,4,-50,-4,0,1.09544835972014,-8.101853071668295,0.8502610665077142
71,1730389597515,457.5,279.0,394.5,276.0,75,4,-50,-4,0,1.09544835972014,-8.101853071668295,0.8502610665077142
72,1730389597555,457.9545593261719,279.0454406738281,394.0,276.0,75,4,-50,-4,0,1.1687930007352918,-7.962596268342664,0.8347190394368358
73,1730389597555,457.9545593261719,279.0454406738281,394.0,276.0,75,4,-50,-4,0,1.1687930007352918,-7.962596268342664,0.8347190394368358
74,1730389597585,457.0,278.5,394.0,276.0,75,3,-50,-4,0,1.2150921268776165,-7.860484447404533,0.8752916619536375
75,1730389597585,457.0,278.5,394.0,276.0,75,3,-50,-4,0,1.2150921268776165,-7.860484447404533,0.8752916619536375
76,1730389597623,455.0,278.0,392.5,275.0,74,4,-51,-4,0,1.1740212283772875,-7.766447046319583,0.8575915165469992
77,1730389597623,455.0,278.0,392.5,275.0,74,4,-51,-4,0,1.1740212283772875,-7.766447046319583,0.8575915165469992
78,1730389597657,454.9464416503906,278.03570556640625,391.5,274.5,74,4,-52,-6,0,1.068975789020277,-7.521504172755193,0.8301793390698049
79,1730389597657,454.9464416503906,278.03570556640625,391.5,274.5,74,4,-52,-6,0,1.068975789020277,-7.521504172755193,0.8301793390698049
80,1730389597690,454.0,277.5,391.5,274.0,75,3,-51,-5,0,0.898647214629861,-7.090217693284083,0.7742625883624332
81,1730389597690,454.0,277.5,391.5,274.0,75,3,-51,-5,0,0.898647214629861,-7.090217693284083,0.7742625883624332
82,1730389597723,453.5,277.5,390.5,274.0,75,3,-51,-6,0,0.6701822471512626,-6.533351527180849,0.6594795785752408
83,1730389597723,453.5,277.5,390.5,274.0,75,3,-51,-6,0,0.6701822471512626,-6.533351527180849,0.6594795785752408
84,1730389597757,452.5,277.5,389.0,273.5,75,4,-51,-7,0,0.5668852997963514,-5.784991284861612,0.603282993193142
85,1730389597757,452.5,277.5,389.0,273.5,75,4,-51,-7,0,0.5668852997963514,-5.784991284861612,0.603282993193142
86,1730389597789,451.5,277.5,388.5,273.5,75,4,-51,-6,0,0.4051824472817431,-4.6999152203205865,0.5470217168930827
87,1730389597789,451.5,277.5,388.5,273.5,75,4,-51,-6,0,0.4051824472817431,-4.6999152203205865,0.5470217168930827
88,1730389597821,451.0,277.5,387.5,273.5,75,4,-50,-6,0,0.3011358214590931,-3.506020978882341,0.5303867731001137
89,1730389597821,451.0,277.5,387.5,273.5,75,4,-50,-6,0,0.3011358214590931,-3.506020978882341,0.5303867731001137
90,1730389597865,450.5,277.0,387.0,273.5,75,4,-50,-7,0,0.1407959541508834,-2.325317315116142,0.4896832751307061
91,1730389597865,450.5,277.0,387.0,273.5,75,4,-50,-7,0,0.1407959541508834,-2.325317315116142,0.4896832751307061
92,1730389597887,449.5,277.0,386.0,273.5,75,4,-50,-6,0,-0.0284775199423226,-0.9376038203469584,0.4469735096091529
93,1730389597887,449.5,277.0,386.0,273.5,75,4,-50,-6,0,-0.0284775199423226,-0.9376038203469584,0.4469735096091529
94,1730389597924,448.5,277.0,386.0,273.5,73,4,-49,-6,0,-0.0996321674714924,0.3715535943910302,0.4161677053387009
95,1730389597924,448.5,277.0,386.0,273.5,73,4,-49,-6,0,-0.0996321674714924,0.3715535943910302,0.4161677053387009
96,1730389597954,448.5,277.0,385.5,273.5,74,4,-50,-6,0,-0.3207113916518889,2.056425339169018,0.33850845508735
97,1730389597954,448.5,277.0,385.5,273.5,74,4,-50,-6,0,-0.3207113916518889,2.056425339169018,0.33850845508735
98,1730389597999,448.0,277.0,385.0,273.0,74,4,-50,-7,0,-0.49361790211137,3.2514311605038437,0.3037486143735943
99,1730389597999,448.0,277.0,385.0,273.0,74,4,-50,-7,0,-0.49361790211137,3.2514311605038437,0.3037486143735943
100,1730389598024,447.0454406738281,277.0454406738281,384.5,273.5,74,4,-50,-7,0,-0.5332643065721445,4.378045319997513,0.3113295008987684
101,1730389598024,447.0454406738281,277.0454406738281,384.5,273.5,74,4,-50,-7,0,-0.5332643065721445,4.378045319997513,0.3113295008987684
102,1730389598060,446.0,277.5,383.5,273.5,74,4,-51,-7,0,-0.5518633036266207,5.683931216455036,0.300475370497836
103,1730389598060,446.0,277.5,383.5,273.5,74,4,-51,-7,0,-0.5518633036266207,5.683931216455036,0.300475370497836
104,1730389598097,446.0,277.5,382.5,273.0,74,4,-51,-7,0,-0.695630320804784,6.798323036696559,0.2310348156918085
105,1730389598097,446.0,277.5,382.5,273.0,74,4,-51,-7,0,-0.695630320804784,6.798323036696559,0.2310348156918085
106,1730389598131,445.5,277.0,382.5,273.0,74,4,-51,-6,0,-0.7800423456337313,7.800155034668576,0.1195336621498799
107,1730389598131,445.5,277.0,382.5,273.0,74,4,-51,-6,0,-0.7800423456337313,7.800155034668576,0.1195336621498799
108,1730389598163,445.0454406738281,277.0454406738281,382.5,273.0,74,4,-51,-6,0,-0.8776179357082867,8.564599277117015,0.0261075638202683
109,1730389598163,445.0454406738281,277.0454406738281,382.5,273.0,74,4,-51,-6,0,-0.8776179357082867,8.564599277117015,0.0261075638202683
110,1730389598193,445.0,277.0,382.0,273.0,74,4,-50,-6,0,-0.8970769313445626,9.372716786365183,-0.0659607576429479
111,1730389598193,445.0,277.0,382.0,273.0,74,4,-50,-6,0,-0.8970769313445626,9.372716786365183,-0.0659607576429479
112,1730389598230,444.5,276.5,381.5,272.5,74,3,-51,-7,0,-0.9225175138790096,9.683564926795356,-0.1625196993484476
113,1730389598230,444.5,276.5,381.5,272.5,74,3,-51,-7,0,-0.9225175138790096,9.683564926795356,-0.1625196993484476
114,1730389598265,444.5,276.5,381.5,272.5,74,4,-51,-7,0,-1.0459163893824694,9.69705238985362,-0.2608498635156526
115,1730389598265,444.5,276.5,381.5,272.5,74,4,-51,-7,0,-1.0459163893824694,9.69705238985362,-0.2608498635156526
116,1730389598299,444.5,276.5,381.5,272.5,74,4,-51,-7,0,-0.973119982395465,9.811833146056497,-0.3071407512631361
117,1730389598299,444.5,276.5,381.5,272.5,74,4,-51,-7,0,-0.973119982395465,9.811833146056497,-0.3071407512631361
118,1730389598332,443.9545593261719,276.9545593261719,381.5,272.5,73,4,-50,-7,0,-0.9307459959469756,10.068646875649431,-0.3671840888131097
119,1730389598332,443.9545593261719,276.9545593261719,381.5,272.5,73,4,-50,-7,0,-0.9307459959469756,10.068646875649431,-0.3671840888131097
120,1730389598365,443.5,276.5,381.5,272.5,73,4,-50,-7,0,-0.8993194869054744,10.214813343999452,-0.4162510877881011
121,1730389598365,443.5,276.5,381.5,272.5,73,4,-50,-7,0,-0.8993194869054744,10.214813343999452,-0.4162510877881011
122,1730389598400,444.0,276.5,381.0,272.5,74,4,-50,-7,0,-0.8785900237610464,10.132037784653662,-0.4238529426670627
123,1730389598400,444.0,276.5,381.0,272.5,74,4,-50,-7,0,-0.8785900237610464,10.132037784653662,-0.4238529426670627
124,1730389598428,444.5,276.5,381.5,272.5,74,4,-50,-7,0,-0.886411490838964,10.12249854104448,-0.4232846178640597
125,1730389598428,444.5,276.5,381.5,272.5,74,4,-50,-7,0,-0.886411490838964,10.12249854104448,-0.4232846178640597
126,1730389598461,444.5,276.5,381.5,272.5,73,4,-50,-7,0,-0.8498098676144847,9.816768493770883,-0.3688174024540833
127,1730389598461,444.5,276.5,381.5,272.5,73,4,-50,-7,0,-0.8498098676144847,9.816768493770883,-0.3688174024540833
128,1730389598497,443.9545593261719,276.9545593261719,381.5,272.5,73,4,-50,-7,0,-0.7987271355397665,9.934290424269353,-0.3362428520306411
129,1730389598497,443.9545593261719,276.9545593261719,381.5,272.5,73,4,-50,-7,0,-0.7987271355397665,9.934290424269353,-0.3362428520306411
130,1730389598533,443.5,277.0,380.5,272.5,73,5,-51,-7,0,-0.793961648197933,10.328197298725346,-0.3130826264843107
131,1730389598533,443.5,277.0,380.5,272.5,73,5,-51,-7,0,-0.793961648197933,10.328197298725346,-0.3130826264843107
132,1730389598566,442.5,277.0,379.5,273.0,73,4,-50,-7,0,-0.7003613992559341,11.00095497414584,-0.2560397372031917
133,1730389598566,442.5,277.0,379.5,273.0,73,4,-50,-7,0,-0.7003613992559341,11.00095497414584,-0.2560397372031917
134,1730389598596,442.5,278.5,378.5,274.5,74,4,-50,-6,0,-0.5667186904720527,11.863778735542748,-0.1592415666922946
135,1730389598596,442.5,278.5,378.5,274.5,74,4,-50,-6,0,-0.5667186904720527,11.863778735542748,-0.1592415666922946
136,1730389598642,439.0,282.0,377.5,277.5,72,5,-50,-7,0,-0.478737569315939,12.790150472201503,-0.1011534744288442
137,1730389598642,439.0,282.0,377.5,277.5,72,5,-50,-7,0,-0.478737569315939,12.790150472201503,-0.1011534744288442
138,1730389598663,436.5,286.0,375.0,280.5,74,6,-49,-7,0,-0.5916487295482025,13.948913058837968,-0.0569453499675032
139,1730389598663,436.5,286.0,375.0,280.5,74,6,-49,-7,0,-0.5916487295482025,13.948913058837968,-0.0569453499675032
140,1730389598701,434.0,289.5,373.0,284.5,73,6,-48,-5,0,-0.8054205744499878,15.019962659448415,0.0431866278154084
141,1730389598701,434.0,289.5,373.0,284.5,73,6,-48,-5,0,-0.8054205744499878,15.019962659448415,0.0431866278154084
142,1730389598738,432.5,293.5,371.5,287.5,73,7,-49,-5,0,-1.221506737487303,16.56953233367883,0.1877053697026518
143,1730389598738,432.5,293.5,371.5,287.5,73,7,-49,-5,0,-1.221506737487303,16.56953233367883,0.1877053697026518
144,1730389598771,431.0,297.5,368.9545593261719,290.9545593261719,75,8,-50,-7,0,-1.8715760451273156,17.889185196104616,0.3713059576163919
145,1730389598771,431.0,297.5,368.9545593261719,290.9545593261719,75,8,-50,-7,0,-1.8715760451273156,17.889185196104616,0.3713059576163919
146,1730389598801,430.0,301.0,367.5,293.5,76,9,-49,-7,0,-2.7308030840380777,19.35198404709916,0.5499556157816707
147,1730389598801,430.0,301.0,367.5,293.5,76,9,-49,-7,0,-2.7308030840380777,19.35198404709916,0.5499556157816707
148,1730389598842,429.5,301.5,366.0454406738281,295.0454406738281,76,7,-48,-7,1,-3.618730501628562,20.50174254624367,0.7637059456312283
149,1730389598842,429.5,301.5,366.0454406738281,295.0454406738281,76,7,-48,-7,1,-3.618730501628562,20.50174254624367,0.7637059456312283
150,1730389598872,427.5,304.5,365.0,297.5,76,8,-48,-8,1,-4.798724149749443,21.2852089203456,1.0563608342942512
151,1730389598872,427.5,304.5,365.0,297.5,76,8,-48,-8,1,-4.798724149749443,21.2852089203456,1.0563608342942512
152,1730389598901,426.0,306.0,362.0,299.5,77,9,-50,-8,1,-6.056807943978223,22.036109502108303,1.389821689773894
153,1730389598901,426.0,306.0,362.0,299.5,77,9,-50,-8,1,-6.056807943978223,22.036109502108303,1.389821689773894
154,1730389598940,423.5,309.0,359.5,301.0,76,11,-51,-8,1,-7.392985909777156,22.9240794547237,1.6730036129287935
155,1730389598940,423.5,309.0,359.5,301.0,76,11,-51,-8,1,-7.392985909777156,22.9240794547237,1.6730036129287935
156,1730389598969,422.0,310.5,356.0,301.5,77,11,-52,-9,1,-8.741705226584283,23.33571332825869,1.9933386012092928
157,1730389598969,422.0,310.5,356.0,301.5,77,11,-52,-9,1,-8.741705226584283,23.33571332825869,1.9933386012092928
158,1730389599009,419.5,312.5,354.5,300.5,77,12,-53,-12,1,-10.0539479105765,23.77648851246575,2.3094973554030105
159,1730389599009,419.5,312.5,354.5,300.5,77,12,-53,-12,1,-10.0539479105765,23.77648851246575,2.3094973554030105
160,1730389599042,418.0,314.5,353.5909118652344,301.5909118652344,76,13,-52,-13,1,-11.281596358166103,24.33542130913616,2.636100093375563
161,1730389599042,418.0,314.5,353.5909118652344,301.5909118652344,76,13,-52,-13,1,-11.281596358166103,24.33542130913616,2.636100093375563
162,1730389599073,419.0,316.5,354.5,305.5,78,13,-50,-10,1,-12.24809944109823,24.38830051450948,2.8850397689280447
163,1730389599073,419.0,316.5,354.5,305.5,78,13,-50,-10,1,-12.24809944109823,24.38830051450948,2.8850397689280447
164,1730389599110,418.0,317.1000061035156,352.0,305.5,79,13,-50,-12,1,-13.01354483130708,24.545253169316585,3.130556297318119
165,1730389599110,418.0,317.1000061035156,352.0,305.5,79,13,-50,-12,1,-13.01354483130708,24.545253169316585,3.130556297318119
166,1730389599139,416.5,318.5,350.0,307.0,78,12,-50,-11,1,-13.638404188896878,24.725528872046183,3.310582264588205
167,1730389599139,416.5,318.5,350.0,307.0,78,12,-50,-11,1,-13.638404188896878,24.725528872046183,3.310582264588205
168,1730389599179,413.5,319.0,348.0,309.0,78,13,-51,-10,1,-14.309445489383515,24.851468006286623,3.453599783274986
169,1730389599179,413.5,319.0,348.0,309.0,78,13,-51,-10,1,-14.309445489383515,24.851468006286623,3.453599783274986
170,1730389599215,412.5,319.5,347.0,309.0,77,12,-51,-11,1,-14.709324412837296,25.01753339186536,3.54597143061493
171,1730389599215,412.5,319.5,347.0,309.0,77,12,-51,-11,1,-14.709324412837296,25.01753339186536,3.54597143061493
172,1730389599247,410.5,321.0,343.0,310.0,78,13,-53,-11,1,-15.216906392737036,25.07957811307435,3.595985753576927
173,1730389599247,410.5,321.0,343.0,310.0,78,13,-53,-11,1,-15.216906392737036,25.07957811307435,3.595985753576927
174,1730389599277,410.0,320.5,341.5,310.5,79,12,-53,-11,1,-15.47968369359889,25.41886712438503,3.583347913545871
175,1730389599277,410.0,320.5,341.5,310.5,79,12,-53,-11,1,-15.47968369359889,25.41886712438503,3.583347913545871
176,1730389599314,412.0,322.5,340.5909118652344,311.5909118652344,84,13,-53,-12,1,-15.962655228532093,25.487708223632893,3.594646056346232
177,1730389599314,412.0,322.5,340.5909118652344,311.5909118652344,84,13,-53,-12,1,-15.962655228532093,25.487708223632893,3.594646056346232
178,1730389599349,405.5,323.5,338.4090881347656,312.4090881347656,79,13,-53,-12,1,-16.264113048508317,25.52179943743475,3.5891894243120825
179,1730389599349,405.5,323.5,338.4090881347656,312.4090881347656,79,13,-53,-12,1,-16.264113048508317,25.52179943743475,3.5891894243120825
180,1730389599376,407.0,323.0,335.5869445800781,312.60870361328125,83,12,-54,-12,1,-16.601619111073326,25.40475280997322,3.4766704693946835
181,1730389599376,407.0,323.0,335.5869445800781,312.60870361328125,83,12,-54,-12,1,-16.601619111073326,25.40475280997322,3.4766704693946835
182,1730389599416,403.5,325.0,332.5,314.0,82,14,-55,-11,1,-16.956265232774022,25.324044090237077,3.403266624241832
183,1730389599416,403.5,325.0,332.5,314.0,82,14,-55,-11,1,-16.956265232774022,25.324044090237077,3.403266624241832
184,1730389599445,401.0,325.0,330.0,315.0,83,13,-54,-11,1,-17.329161822675324,25.280619398907813,3.287645380368649
185,1730389599445,401.0,325.0,330.0,315.0,83,13,-54,-11,1,-17.329161822675324,25.280619398907813,3.287645380368649
186,1730389599483,398.5,325.0,327.0,316.0,83,12,-55,-10,1,-17.688152844928073,25.01402201744808,3.134757555502185
187,1730389599483,398.5,325.0,327.0,316.0,83,12,-55,-10,1,-17.688152844928073,25.01402201744808,3.134757555502185
188,1730389599509,396.5,323.5,323.0,315.0,83,10,-56,-10,1,-17.947030565526354,24.83135445167834,3.030512220690235
189,1730389599509,396.5,323.5,323.0,315.0,83,10,-56,-10,1,-17.947030565526354,24.83135445167834,3.030512220690235
190,1730389599545,389.5,321.5,320.5,312.0,78,11,-54,-11,1,-18.062226415766435,24.73631326988877,2.870589372034136
191,1730389599545,389.5,321.5,320.5,312.0,78,11,-54,-11,1,-18.062226415766435,24.73631326988877,2.870589372034136
192,1730389599582,386.5,318.0,320.5,310.0,76,10,-51,-11,1,-17.763227222191535,25.068877605939974,2.641483730360925
193,1730389599582,386.5,318.0,320.5,310.0,76,10,-51,-11,1,-17.763227222191535,25.068877605939974,2.641483730360925
194,1730389599607,383.5,316.0,316.5,307.5,77,9,-52,-12,1,-17.46113401609687,25.14351023938673,2.377312984139774
195,1730389599607,383.5,316.0,316.5,307.5,77,9,-52,-12,1,-17.46113401609687,25.14351023938673,2.377312984139774
196,1730389599653,381.5,315.0,315.0454406738281,307.0454406738281,77,9,-51,-11,1,-16.9479003366703,25.354855609033315,2.029317317126842
197,1730389599653,381.5,315.0,315.0454406738281,307.0454406738281,77,9,-51,-11,1,-16.9479003366703,25.354855609033315,2.029317317126842
198,1730389599681,379.0,313.5,312.0,306.5,78,7,-52,-11,1,-16.41154074945888,25.473980261542227,1.6567478687761366
199,1730389599681,379.0,313.5,312.0,306.5,78,7,-52,-11,1,-16.41154074945888,25.473980261542227,1.6567478687761366
200,1730389599725,377.0,312.5,310.5,306.5,78,6,-52,-10,1,-15.664873047571511,25.72690840851988,1.2719322070425192
201,1730389599725,377.0,312.5,310.5,306.5,78,6,-52,-10,1,-15.664873047571511,25.72690840851988,1.2719322070425192
202,1730389599744,374.5,311.5,307.5,306.5,77,5,-53,-9,1,-14.808472387615115,25.72314867799225,0.8224267696063894
203,1730389599744,374.5,311.5,307.5,306.5,77,5,-53,-9,1,-14.808472387615115,25.72314867799225,0.8224267696063894
204,1730389599786,372.0,310.0,305.5,305.5,77,5,-53,-9,1,-13.955236453903854,25.806973669527476,0.3609871870114194
205,1730389599786,372.0,310.0,305.5,305.5,77,5,-53,-9,1,-13.955236453903854,25.806973669527476,0.3609871870114194
206,1730389599815,370.0,310.0,304.0,305.0,77,6,-52,-8,1,-13.030307230537469,25.9244814052925,-0.0302183890768281
207,1730389599815,370.0,310.0,304.0,305.0,77,6,-52,-8,1,-13.030307230537469,25.9244814052925,-0.0302183890768281
208,1730389599854,367.5,309.0,301.0,304.0,76,5,-53,-9,1,-12.156129441068831,25.8258131705719,-0.4680272458554122
209,1730389599854,367.5,309.0,301.0,304.0,76,5,-53,-9,1,-12.156129441068831,25.8258131705719,-0.4680272458554122
210,1730389599887,366.0,308.0,299.5,304.5,77,4,-53,-8,1,-11.4766668723282,25.734705387551223,-0.8957517015945684
211,1730389599887,366.0,308.0,299.5,304.5,77,4,-53,-8,1,-11.4766668723282,25.734705387551223,-0.8957517015945684
212,1730389599915,364.0,308.0,298.5,304.0,77,5,-52,-8,1,-10.963775621252008,25.44463057085981,-1.280698129984233
213,1730389599915,364.0,308.0,298.5,304.0,77,5,-52,-8,1,-10.963775621252008,25.44463057085981,-1.280698129984233
